INPUT_TABLE
Variable ID
OutputEmissCoeffAg

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,Non.CO2,emiss.coef
Mexico,Wheat,Wheat_UsaColoRS,Wheat_UsaColoRS,1990,BC_AWB,0.0001790271
USA,Corn,Corn_GreatBasin,Corn_GreatBasin,1990,BC_AWB,1.06504e-05
USA,FiberCrop,FiberCrop_GreatBasin,FiberCrop_GreatBasin,1990,BC_AWB,1.92718e-05
USA,FodderGrass,FodderGrass_GreatBasin,FodderGrass_GreatBasin,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_GreatBasin,FodderHerb_GreatBasin,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_GreatBasin,MiscCrop_GreatBasin,1990,BC_AWB,1.2313e-06
USA,OilCrop,OilCrop_GreatBasin,OilCrop_GreatBasin,1990,BC_AWB,1.72415e-05
USA,OtherGrain,OtherGrain_GreatBasin,OtherGrain_GreatBasin,1990,BC_AWB,1.09333e-05
USA,Rice,Rice_GreatBasin,Rice_GreatBasin,1990,BC_AWB,1.75495e-05
USA,Root_Tuber,Root_Tuber_GreatBasin,Root_Tuber_GreatBasin,1990,BC_AWB,2.7757e-06
USA,SugarCrop,SugarCrop_GreatBasin,SugarCrop_GreatBasin,1990,BC_AWB,2.3517e-06
USA,Wheat,Wheat_GreatBasin,Wheat_GreatBasin,1990,BC_AWB,1.90033e-05
USA,Corn,Corn_MissouriR,Corn_MissouriR,1990,BC_AWB,1.06504e-05
Canada,Corn,Corn_MissouriR,Corn_MissouriR,1990,BC_AWB,1.86126e-05
USA,FiberCrop,FiberCrop_MissouriR,FiberCrop_MissouriR,1990,BC_AWB,1.92718e-05
Canada,FiberCrop,FiberCrop_MissouriR,FiberCrop_MissouriR,1990,BC_AWB,0
USA,FodderGrass,FodderGrass_MissouriR,FodderGrass_MissouriR,1990,BC_AWB,0
Canada,FodderGrass,FodderGrass_MissouriR,FodderGrass_MissouriR,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR,1990,BC_AWB,0
Canada,FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_MissouriR,MiscCrop_MissouriR,1990,BC_AWB,1.2313e-06
Canada,MiscCrop,MiscCrop_MissouriR,MiscCrop_MissouriR,1990,BC_AWB,1.52011e-05
USA,OilCrop,OilCrop_MissouriR,OilCrop_MissouriR,1990,BC_AWB,1.72415e-05
Canada,OilCrop,OilCrop_MissouriR,OilCrop_MissouriR,1990,BC_AWB,4.66553e-05
USA,OtherGrain,OtherGrain_MissouriR,OtherGrain_MissouriR,1990,BC_AWB,1.09333e-05
Canada,OtherGrain,OtherGrain_MissouriR,OtherGrain_MissouriR,1990,BC_AWB,8.9152e-06
USA,Root_Tuber,Root_Tuber_MissouriR,Root_Tuber_MissouriR,1990,BC_AWB,2.7757e-06
Canada,Root_Tuber,Root_Tuber_MissouriR,Root_Tuber_MissouriR,1990,BC_AWB,4.8811e-06
USA,SugarCrop,SugarCrop_MissouriR,SugarCrop_MissouriR,1990,BC_AWB,2.3517e-06
Canada,SugarCrop,SugarCrop_MissouriR,SugarCrop_MissouriR,1990,BC_AWB,5.4912e-06
USA,Wheat,Wheat_MissouriR,Wheat_MissouriR,1990,BC_AWB,1.90033e-05
Canada,Wheat,Wheat_MissouriR,Wheat_MissouriR,1990,BC_AWB,3.32102e-05
USA,Corn,Corn_ArkWhtRedR,Corn_ArkWhtRedR,1990,BC_AWB,1.06504e-05
USA,FiberCrop,FiberCrop_ArkWhtRedR,FiberCrop_ArkWhtRedR,1990,BC_AWB,1.92718e-05
USA,FodderGrass,FodderGrass_ArkWhtRedR,FodderGrass_ArkWhtRedR,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_ArkWhtRedR,FodderHerb_ArkWhtRedR,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_ArkWhtRedR,MiscCrop_ArkWhtRedR,1990,BC_AWB,1.2313e-06
USA,OilCrop,OilCrop_ArkWhtRedR,OilCrop_ArkWhtRedR,1990,BC_AWB,1.72415e-05
USA,OtherGrain,OtherGrain_ArkWhtRedR,OtherGrain_ArkWhtRedR,1990,BC_AWB,1.09333e-05
USA,Rice,Rice_ArkWhtRedR,Rice_ArkWhtRedR,1990,BC_AWB,1.75495e-05
USA,Root_Tuber,Root_Tuber_ArkWhtRedR,Root_Tuber_ArkWhtRedR,1990,BC_AWB,2.7757e-06
USA,Wheat,Wheat_ArkWhtRedR,Wheat_ArkWhtRedR,1990,BC_AWB,1.90033e-05
USA,Corn,Corn_TexasCst,Corn_TexasCst,1990,BC_AWB,1.06504e-05
USA,FiberCrop,FiberCrop_TexasCst,FiberCrop_TexasCst,1990,BC_AWB,1.92718e-05
USA,FodderGrass,FodderGrass_TexasCst,FodderGrass_TexasCst,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_TexasCst,FodderHerb_TexasCst,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_TexasCst,MiscCrop_TexasCst,1990,BC_AWB,1.2313e-06
USA,OilCrop,OilCrop_TexasCst,OilCrop_TexasCst,1990,BC_AWB,1.72415e-05
USA,OtherGrain,OtherGrain_TexasCst,OtherGrain_TexasCst,1990,BC_AWB,1.09333e-05
USA,Rice,Rice_TexasCst,Rice_TexasCst,1990,BC_AWB,1.75495e-05
USA,Root_Tuber,Root_Tuber_TexasCst,Root_Tuber_TexasCst,1990,BC_AWB,2.7757e-06
USA,SugarCrop,SugarCrop_TexasCst,SugarCrop_TexasCst,1990,BC_AWB,2.3517e-06
USA,Wheat,Wheat_TexasCst,Wheat_TexasCst,1990,BC_AWB,1.90033e-05
USA,Corn,Corn_UsaCstSE,Corn_UsaCstSE,1990,BC_AWB,1.06504e-05
USA,FiberCrop,FiberCrop_UsaCstSE,FiberCrop_UsaCstSE,1990,BC_AWB,1.92718e-05
USA,FodderGrass,FodderGrass_UsaCstSE,FodderGrass_UsaCstSE,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_UsaCstSE,FodderHerb_UsaCstSE,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_UsaCstSE,MiscCrop_UsaCstSE,1990,BC_AWB,1.2313e-06
USA,OilCrop,OilCrop_UsaCstSE,OilCrop_UsaCstSE,1990,BC_AWB,1.72415e-05
USA,OtherGrain,OtherGrain_UsaCstSE,OtherGrain_UsaCstSE,1990,BC_AWB,1.09333e-05
USA,Rice,Rice_UsaCstSE,Rice_UsaCstSE,1990,BC_AWB,1.75495e-05
USA,Root_Tuber,Root_Tuber_UsaCstSE,Root_Tuber_UsaCstSE,1990,BC_AWB,2.7757e-06
USA,SugarCrop,SugarCrop_UsaCstSE,SugarCrop_UsaCstSE,1990,BC_AWB,2.3517e-06
USA,Wheat,Wheat_UsaCstSE,Wheat_UsaCstSE,1990,BC_AWB,1.90033e-05
USA,Corn,Corn_GreatLakes,Corn_GreatLakes,1990,BC_AWB,1.06504e-05
Canada,Corn,Corn_GreatLakes,Corn_GreatLakes,1990,BC_AWB,1.86126e-05
Canada,FiberCrop,FiberCrop_GreatLakes,FiberCrop_GreatLakes,1990,BC_AWB,0
USA,FodderGrass,FodderGrass_GreatLakes,FodderGrass_GreatLakes,1990,BC_AWB,0
Canada,FodderGrass,FodderGrass_GreatLakes,FodderGrass_GreatLakes,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes,1990,BC_AWB,0
Canada,FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_GreatLakes,MiscCrop_GreatLakes,1990,BC_AWB,1.2313e-06
Canada,MiscCrop,MiscCrop_GreatLakes,MiscCrop_GreatLakes,1990,BC_AWB,1.52011e-05
USA,OilCrop,OilCrop_GreatLakes,OilCrop_GreatLakes,1990,BC_AWB,1.72415e-05
Canada,OilCrop,OilCrop_GreatLakes,OilCrop_GreatLakes,1990,BC_AWB,4.66553e-05
USA,OtherGrain,OtherGrain_GreatLakes,OtherGrain_GreatLakes,1990,BC_AWB,1.09333e-05
Canada,OtherGrain,OtherGrain_GreatLakes,OtherGrain_GreatLakes,1990,BC_AWB,8.9152e-06
USA,Root_Tuber,Root_Tuber_GreatLakes,Root_Tuber_GreatLakes,1990,BC_AWB,2.7757e-06
Canada,Root_Tuber,Root_Tuber_GreatLakes,Root_Tuber_GreatLakes,1990,BC_AWB,4.8811e-06
USA,SugarCrop,SugarCrop_GreatLakes,SugarCrop_GreatLakes,1990,BC_AWB,2.3517e-06
Canada,SugarCrop,SugarCrop_GreatLakes,SugarCrop_GreatLakes,1990,BC_AWB,5.4912e-06
USA,Wheat,Wheat_GreatLakes,Wheat_GreatLakes,1990,BC_AWB,1.90033e-05
Canada,Wheat,Wheat_GreatLakes,Wheat_GreatLakes,1990,BC_AWB,3.32102e-05
USA,Corn,Corn_OhioR,Corn_OhioR,1990,BC_AWB,1.06504e-05
USA,FiberCrop,FiberCrop_OhioR,FiberCrop_OhioR,1990,BC_AWB,1.92718e-05
USA,FodderGrass,FodderGrass_OhioR,FodderGrass_OhioR,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_OhioR,FodderHerb_OhioR,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_OhioR,MiscCrop_OhioR,1990,BC_AWB,1.2313e-06
USA,OilCrop,OilCrop_OhioR,OilCrop_OhioR,1990,BC_AWB,1.72415e-05
USA,OtherGrain,OtherGrain_OhioR,OtherGrain_OhioR,1990,BC_AWB,1.09333e-05
USA,Root_Tuber,Root_Tuber_OhioR,Root_Tuber_OhioR,1990,BC_AWB,2.7757e-06
USA,Wheat,Wheat_OhioR,Wheat_OhioR,1990,BC_AWB,1.90033e-05
USA,Corn,Corn_UsaPacNW,Corn_UsaPacNW,1990,BC_AWB,1.06504e-05
Canada,Corn,Corn_UsaPacNW,Corn_UsaPacNW,1990,BC_AWB,1.86126e-05
Canada,FiberCrop,FiberCrop_UsaPacNW,FiberCrop_UsaPacNW,1990,BC_AWB,0
USA,FodderGrass,FodderGrass_UsaPacNW,FodderGrass_UsaPacNW,1990,BC_AWB,0
Canada,FodderGrass,FodderGrass_UsaPacNW,FodderGrass_UsaPacNW,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_UsaPacNW,FodderHerb_UsaPacNW,1990,BC_AWB,0
Canada,FodderHerb,FodderHerb_UsaPacNW,FodderHerb_UsaPacNW,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_UsaPacNW,MiscCrop_UsaPacNW,1990,BC_AWB,1.2313e-06
Canada,MiscCrop,MiscCrop_UsaPacNW,MiscCrop_UsaPacNW,1990,BC_AWB,1.52011e-05
USA,OilCrop,OilCrop_UsaPacNW,OilCrop_UsaPacNW,1990,BC_AWB,1.72415e-05
Canada,OilCrop,OilCrop_UsaPacNW,OilCrop_UsaPacNW,1990,BC_AWB,4.66553e-05
USA,OtherGrain,OtherGrain_UsaPacNW,OtherGrain_UsaPacNW,1990,BC_AWB,1.09333e-05
Canada,OtherGrain,OtherGrain_UsaPacNW,OtherGrain_UsaPacNW,1990,BC_AWB,8.9152e-06
USA,Root_Tuber,Root_Tuber_UsaPacNW,Root_Tuber_UsaPacNW,1990,BC_AWB,2.7757e-06
Canada,Root_Tuber,Root_Tuber_UsaPacNW,Root_Tuber_UsaPacNW,1990,BC_AWB,4.8811e-06
USA,SugarCrop,SugarCrop_UsaPacNW,SugarCrop_UsaPacNW,1990,BC_AWB,2.3517e-06
USA,Wheat,Wheat_UsaPacNW,Wheat_UsaPacNW,1990,BC_AWB,1.90033e-05
Canada,Wheat,Wheat_UsaPacNW,Wheat_UsaPacNW,1990,BC_AWB,3.32102e-05
USA,Corn,Corn_TennR,Corn_TennR,1990,BC_AWB,1.06504e-05
USA,FiberCrop,FiberCrop_TennR,FiberCrop_TennR,1990,BC_AWB,1.92718e-05
USA,FodderGrass,FodderGrass_TennR,FodderGrass_TennR,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_TennR,FodderHerb_TennR,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_TennR,MiscCrop_TennR,1990,BC_AWB,1.2313e-06
USA,OilCrop,OilCrop_TennR,OilCrop_TennR,1990,BC_AWB,1.72415e-05
USA,OtherGrain,OtherGrain_TennR,OtherGrain_TennR,1990,BC_AWB,1.09333e-05
USA,Root_Tuber,Root_Tuber_TennR,Root_Tuber_TennR,1990,BC_AWB,2.7757e-06
USA,Wheat,Wheat_TennR,Wheat_TennR,1990,BC_AWB,1.90033e-05
USA,Corn,Corn_RioGrande,Corn_RioGrande,1990,BC_AWB,1.06504e-05
Mexico,Corn,Corn_RioGrande,Corn_RioGrande,1990,BC_AWB,0.0001003356
USA,FiberCrop,FiberCrop_RioGrande,FiberCrop_RioGrande,1990,BC_AWB,1.92718e-05
Mexico,FiberCrop,FiberCrop_RioGrande,FiberCrop_RioGrande,1990,BC_AWB,0.0001815572
USA,FodderGrass,FodderGrass_RioGrande,FodderGrass_RioGrande,1990,BC_AWB,0
Mexico,FodderGrass,FodderGrass_RioGrande,FodderGrass_RioGrande,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_RioGrande,FodderHerb_RioGrande,1990,BC_AWB,0
Mexico,FodderHerb,FodderHerb_RioGrande,FodderHerb_RioGrande,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_RioGrande,MiscCrop_RioGrande,1990,BC_AWB,1.2313e-06
Mexico,MiscCrop,MiscCrop_RioGrande,MiscCrop_RioGrande,1990,BC_AWB,1.31777e-05
USA,OilCrop,OilCrop_RioGrande,OilCrop_RioGrande,1990,BC_AWB,1.72415e-05
Mexico,OilCrop,OilCrop_RioGrande,OilCrop_RioGrande,1990,BC_AWB,0.000165085
USA,OtherGrain,OtherGrain_RioGrande,OtherGrain_RioGrande,1990,BC_AWB,1.09333e-05
Mexico,OtherGrain,OtherGrain_RioGrande,OtherGrain_RioGrande,1990,BC_AWB,0.0001320891
USA,Root_Tuber,Root_Tuber_RioGrande,Root_Tuber_RioGrande,1990,BC_AWB,2.7757e-06
Mexico,Root_Tuber,Root_Tuber_RioGrande,Root_Tuber_RioGrande,1990,BC_AWB,2.27913e-05
USA,SugarCrop,SugarCrop_RioGrande,SugarCrop_RioGrande,1990,BC_AWB,2.3517e-06
Mexico,SugarCrop,SugarCrop_RioGrande,SugarCrop_RioGrande,1990,BC_AWB,1.46599e-05
USA,Wheat,Wheat_RioGrande,Wheat_RioGrande,1990,BC_AWB,1.90033e-05
Mexico,Wheat,Wheat_RioGrande,Wheat_RioGrande,1990,BC_AWB,0.0001790271
USA,Corn,Corn_UsaCstNE,Corn_UsaCstNE,1990,BC_AWB,1.06504e-05
Canada,Corn,Corn_UsaCstNE,Corn_UsaCstNE,1990,BC_AWB,1.86126e-05
Canada,FiberCrop,FiberCrop_UsaCstNE,FiberCrop_UsaCstNE,1990,BC_AWB,0
USA,FodderGrass,FodderGrass_UsaCstNE,FodderGrass_UsaCstNE,1990,BC_AWB,0
Canada,FodderGrass,FodderGrass_UsaCstNE,FodderGrass_UsaCstNE,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_UsaCstNE,FodderHerb_UsaCstNE,1990,BC_AWB,0
Canada,FodderHerb,FodderHerb_UsaCstNE,FodderHerb_UsaCstNE,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_UsaCstNE,MiscCrop_UsaCstNE,1990,BC_AWB,1.2313e-06
Canada,MiscCrop,MiscCrop_UsaCstNE,MiscCrop_UsaCstNE,1990,BC_AWB,1.52011e-05
USA,OilCrop,OilCrop_UsaCstNE,OilCrop_UsaCstNE,1990,BC_AWB,1.72415e-05
Canada,OilCrop,OilCrop_UsaCstNE,OilCrop_UsaCstNE,1990,BC_AWB,4.66553e-05
USA,OtherGrain,OtherGrain_UsaCstNE,OtherGrain_UsaCstNE,1990,BC_AWB,1.09333e-05
Canada,OtherGrain,OtherGrain_UsaCstNE,OtherGrain_UsaCstNE,1990,BC_AWB,8.9152e-06
USA,Root_Tuber,Root_Tuber_UsaCstNE,Root_Tuber_UsaCstNE,1990,BC_AWB,2.7757e-06
Canada,Root_Tuber,Root_Tuber_UsaCstNE,Root_Tuber_UsaCstNE,1990,BC_AWB,4.8811e-06
USA,Wheat,Wheat_UsaCstNE,Wheat_UsaCstNE,1990,BC_AWB,1.90033e-05
Canada,Wheat,Wheat_UsaCstNE,Wheat_UsaCstNE,1990,BC_AWB,3.32102e-05
USA,Corn,Corn_UsaCstE,Corn_UsaCstE,1990,BC_AWB,1.06504e-05
USA,FiberCrop,FiberCrop_UsaCstE,FiberCrop_UsaCstE,1990,BC_AWB,1.92718e-05
USA,FodderGrass,FodderGrass_UsaCstE,FodderGrass_UsaCstE,1990,BC_AWB,0
USA,FodderHerb,FodderHerb_UsaCstE,FodderHerb_UsaCstE,1990,BC_AWB,0
USA,MiscCrop,MiscCrop_UsaCstE,MiscCrop_UsaCstE,1990,BC_AWB,1.2313e-06
USA,OilCrop,OilCrop_UsaCstE,OilCrop_UsaCstE,1990,BC_AWB,1.72415e-05
USA,OtherGrain,OtherGrain_UsaCstE,OtherGrain_UsaCstE,1990,BC_AWB,1.09333e-05
USA,Root_Tuber,Root_Tuber_UsaCstE,Root_Tuber_UsaCstE,1990,BC_AWB,2.7757e-06
USA,Wheat,Wheat_UsaCstE,Wheat_UsaCstE,1990,BC_AWB,1.90033e-05
India,Corn,Corn_NarmadaR,Corn_NarmadaR,1990,BC_AWB,8.0832e-06
India,FiberCrop,FiberCrop_NarmadaR,FiberCrop_NarmadaR,1990,BC_AWB,1.46266e-05
India,FodderGrass,FodderGrass_NarmadaR,FodderGrass_NarmadaR,1990,BC_AWB,0
India,MiscCrop,MiscCrop_NarmadaR,MiscCrop_NarmadaR,1990,BC_AWB,2.1756e-06
India,OilCrop,OilCrop_NarmadaR,OilCrop_NarmadaR,1990,BC_AWB,1.60421e-05
India,OtherGrain,OtherGrain_NarmadaR,OtherGrain_NarmadaR,1990,BC_AWB,1.07953e-05
India,PalmFruit,PalmFruit_NarmadaR,PalmFruit_NarmadaR,1990,BC_AWB,1.092e-06
India,Rice,Rice_NarmadaR,Rice_NarmadaR,1990,BC_AWB,1.33194e-05
India,Root_Tuber,Root_Tuber_NarmadaR,Root_Tuber_NarmadaR,1990,BC_AWB,3.4457e-06
India,SugarCrop,SugarCrop_NarmadaR,SugarCrop_NarmadaR,1990,BC_AWB,1.181e-06
India,Wheat,Wheat_NarmadaR,Wheat_NarmadaR,1990,BC_AWB,1.44227e-05
Canada,Corn,Corn_NWTerr,Corn_NWTerr,1990,OC_AWB,8.91308e-05
Canada,FiberCrop,FiberCrop_NWTerr,FiberCrop_NWTerr,1990,OC_AWB,0
Canada,FodderGrass,FodderGrass_NWTerr,FodderGrass_NWTerr,1990,OC_AWB,0
Canada,FodderHerb,FodderHerb_NWTerr,FodderHerb_NWTerr,1990,OC_AWB,0
Canada,MiscCrop,MiscCrop_NWTerr,MiscCrop_NWTerr,1990,OC_AWB,7.27938e-05
Canada,OilCrop,OilCrop_NWTerr,OilCrop_NWTerr,1990,OC_AWB,0.0002234196
Canada,OtherGrain,OtherGrain_NWTerr,OtherGrain_NWTerr,1990,OC_AWB,4.26927e-05
Canada,Root_Tuber,Root_Tuber_NWTerr,Root_Tuber_NWTerr,1990,OC_AWB,2.33742e-05
Canada,SugarCrop,SugarCrop_NWTerr,SugarCrop_NWTerr,1990,OC_AWB,2.6296e-05
Canada,Wheat,Wheat_NWTerr,Wheat_NWTerr,1990,OC_AWB,0.0001590347
Russia,Corn,Corn_SiberiaW,Corn_SiberiaW,1990,OC_AWB,0.0002925065
Russia,FiberCrop,FiberCrop_SiberiaW,FiberCrop_SiberiaW,1990,OC_AWB,0
Russia,FodderGrass,FodderGrass_SiberiaW,FodderGrass_SiberiaW,1990,OC_AWB,0
Russia,FodderHerb,FodderHerb_SiberiaW,FodderHerb_SiberiaW,1990,OC_AWB,0
Russia,MiscCrop,MiscCrop_SiberiaW,MiscCrop_SiberiaW,1990,OC_AWB,4.60174e-05
Russia,OilCrop,OilCrop_SiberiaW,OilCrop_SiberiaW,1990,OC_AWB,0.0008480028
Russia,OtherGrain,OtherGrain_SiberiaW,OtherGrain_SiberiaW,1990,OC_AWB,0.0001653969
Russia,Root_Tuber,Root_Tuber_SiberiaW,Root_Tuber_SiberiaW,1990,OC_AWB,7.67088e-05
Russia,Wheat,Wheat_SiberiaW,Wheat_SiberiaW,1990,OC_AWB,0.0005219148
Russia,Corn,Corn_LenaR,Corn_LenaR,1990,OC_AWB,0.0002925065
Russia,FiberCrop,FiberCrop_LenaR,FiberCrop_LenaR,1990,OC_AWB,0
Russia,FodderGrass,FodderGrass_LenaR,FodderGrass_LenaR,1990,OC_AWB,0
Russia,FodderHerb,FodderHerb_LenaR,FodderHerb_LenaR,1990,OC_AWB,0
Russia,MiscCrop,MiscCrop_LenaR,MiscCrop_LenaR,1990,OC_AWB,4.60174e-05
Russia,OilCrop,OilCrop_LenaR,OilCrop_LenaR,1990,OC_AWB,0.0008480028
Russia,OtherGrain,OtherGrain_LenaR,OtherGrain_LenaR,1990,OC_AWB,0.0001653969
Russia,Root_Tuber,Root_Tuber_LenaR,Root_Tuber_LenaR,1990,OC_AWB,7.67088e-05
Russia,Wheat,Wheat_LenaR,Wheat_LenaR,1990,OC_AWB,0.0005219148
Canada,Corn,Corn_PacArctic,Corn_PacArctic,1990,OC_AWB,8.91308e-05
Canada,FiberCrop,FiberCrop_PacArctic,FiberCrop_PacArctic,1990,OC_AWB,0
Canada,FodderGrass,FodderGrass_PacArctic,FodderGrass_PacArctic,1990,OC_AWB,0
Canada,FodderHerb,FodderHerb_PacArctic,FodderHerb_PacArctic,1990,OC_AWB,0
Canada,MiscCrop,MiscCrop_PacArctic,MiscCrop_PacArctic,1990,OC_AWB,7.27938e-05
Canada,OilCrop,OilCrop_PacArctic,OilCrop_PacArctic,1990,OC_AWB,0.0002234196
Canada,OtherGrain,OtherGrain_PacArctic,OtherGrain_PacArctic,1990,OC_AWB,4.26927e-05
Canada,Root_Tuber,Root_Tuber_PacArctic,Root_Tuber_PacArctic,1990,OC_AWB,2.33742e-05
Russia,Corn,Corn_ScndnvN,Corn_ScndnvN,1990,OC_AWB,0.0002925065
European Free Trade Association,FodderGrass,FodderGrass_ScndnvN,FodderGrass_ScndnvN,1990,OC_AWB,0
Russia,FodderGrass,FodderGrass_ScndnvN,FodderGrass_ScndnvN,1990,OC_AWB,0
European Free Trade Association,FodderHerb,FodderHerb_ScndnvN,FodderHerb_ScndnvN,1990,OC_AWB,0
Russia,FodderHerb,FodderHerb_ScndnvN,FodderHerb_ScndnvN,1990,OC_AWB,0
European Free Trade Association,MiscCrop,MiscCrop_ScndnvN,MiscCrop_ScndnvN,1990,OC_AWB,2.4884e-06
Russia,MiscCrop,MiscCrop_ScndnvN,MiscCrop_ScndnvN,1990,OC_AWB,4.60174e-05
European Free Trade Association,OilCrop,OilCrop_ScndnvN,OilCrop_ScndnvN,1990,OC_AWB,8.09608e-05
Russia,OilCrop,OilCrop_ScndnvN,OilCrop_ScndnvN,1990,OC_AWB,0.0008480028
European Free Trade Association,OtherGrain,OtherGrain_ScndnvN,OtherGrain_ScndnvN,1990,OC_AWB,1.52058e-05
Russia,OtherGrain,OtherGrain_ScndnvN,OtherGrain_ScndnvN,1990,OC_AWB,0.0001653969
European Free Trade Association,Root_Tuber,Root_Tuber_ScndnvN,Root_Tuber_ScndnvN,1990,OC_AWB,7.5053e-06
Russia,Root_Tuber,Root_Tuber_ScndnvN,Root_Tuber_ScndnvN,1990,OC_AWB,7.67088e-05
European Free Trade Association,Wheat,Wheat_ScndnvN,Wheat_ScndnvN,1990,OC_AWB,5.10646e-05
Russia,Wheat,Wheat_ScndnvN,Wheat_ScndnvN,1990,OC_AWB,0.0005219148
Russia,Corn,Corn_BarentsSea,Corn_BarentsSea,1990,OC_AWB,0.0002925065
Russia,FiberCrop,FiberCrop_BarentsSea,FiberCrop_BarentsSea,1990,OC_AWB,0
Russia,FodderGrass,FodderGrass_BarentsSea,FodderGrass_BarentsSea,1990,OC_AWB,0
Russia,FodderHerb,FodderHerb_BarentsSea,FodderHerb_BarentsSea,1990,OC_AWB,0
Russia,MiscCrop,MiscCrop_BarentsSea,MiscCrop_BarentsSea,1990,OC_AWB,4.60174e-05
Russia,OilCrop,OilCrop_BarentsSea,OilCrop_BarentsSea,1990,OC_AWB,0.0008480028
Russia,OtherGrain,OtherGrain_BarentsSea,OtherGrain_BarentsSea,1990,OC_AWB,0.0001653969
Russia,Root_Tuber,Root_Tuber_BarentsSea,Root_Tuber_BarentsSea,1990,OC_AWB,7.67088e-05
Russia,Wheat,Wheat_BarentsSea,Wheat_BarentsSea,1990,OC_AWB,0.0005219148
Canada,Corn,Corn_Mackenzie,Corn_Mackenzie,1990,OC_AWB,8.91308e-05
Canada,FiberCrop,FiberCrop_Mackenzie,FiberCrop_Mackenzie,1990,OC_AWB,0
Canada,FodderGrass,FodderGrass_Mackenzie,FodderGrass_Mackenzie,1990,OC_AWB,0
Canada,FodderHerb,FodderHerb_Mackenzie,FodderHerb_Mackenzie,1990,OC_AWB,0
Canada,MiscCrop,MiscCrop_Mackenzie,MiscCrop_Mackenzie,1990,OC_AWB,7.27938e-05
Canada,OilCrop,OilCrop_Mackenzie,OilCrop_Mackenzie,1990,OC_AWB,0.0002234196
Canada,OtherGrain,OtherGrain_Mackenzie,OtherGrain_Mackenzie,1990,OC_AWB,4.26927e-05
Canada,Root_Tuber,Root_Tuber_Mackenzie,Root_Tuber_Mackenzie,1990,OC_AWB,2.33742e-05
Canada,SugarCrop,SugarCrop_Mackenzie,SugarCrop_Mackenzie,1990,OC_AWB,2.6296e-05
Canada,Wheat,Wheat_Mackenzie,Wheat_Mackenzie,1990,OC_AWB,0.0001590347
EU-15,FodderGrass,FodderGrass_Sweden,FodderGrass_Sweden,1990,OC_AWB,0
European Free Trade Association,FodderGrass,FodderGrass_Sweden,FodderGrass_Sweden,1990,OC_AWB,0
EU-15,FodderHerb,FodderHerb_Sweden,FodderHerb_Sweden,1990,OC_AWB,0
European Free Trade Association,FodderHerb,FodderHerb_Sweden,FodderHerb_Sweden,1990,OC_AWB,0
EU-15,MiscCrop,MiscCrop_Sweden,MiscCrop_Sweden,1990,OC_AWB,0
European Free Trade Association,MiscCrop,MiscCrop_Sweden,MiscCrop_Sweden,1990,OC_AWB,2.4884e-06
EU-15,OilCrop,OilCrop_Sweden,OilCrop_Sweden,1990,OC_AWB,0
European Free Trade Association,OilCrop,OilCrop_Sweden,OilCrop_Sweden,1990,OC_AWB,8.09608e-05
EU-15,OtherGrain,OtherGrain_Sweden,OtherGrain_Sweden,1990,OC_AWB,0
European Free Trade Association,OtherGrain,OtherGrain_Sweden,OtherGrain_Sweden,1990,OC_AWB,1.52058e-05
EU-15,Root_Tuber,Root_Tuber_Sweden,Root_Tuber_Sweden,1990,OC_AWB,0
European Free Trade Association,Root_Tuber,Root_Tuber_Sweden,Root_Tuber_Sweden,1990,OC_AWB,7.5053e-06
EU-15,SugarCrop,SugarCrop_Sweden,SugarCrop_Sweden,1990,OC_AWB,0
EU-15,Wheat,Wheat_Sweden,Wheat_Sweden,1990,OC_AWB,0
European Free Trade Association,Wheat,Wheat_Sweden,Wheat_Sweden,1990,OC_AWB,5.10646e-05
Russia,Corn,Corn_Finland,Corn_Finland,1990,OC_AWB,0.0002925065
Russia,FiberCrop,FiberCrop_Finland,FiberCrop_Finland,1990,OC_AWB,0
EU-15,FodderGrass,FodderGrass_Finland,FodderGrass_Finland,1990,OC_AWB,0
